image_id,annotator,class,x,y,w,h
ACI226,anotador2,crime,0.458055,0.396906,0.174078,0.116781
ACI227,anotador1,accident,0.710359,0.509289,0.112375,0.070516
ACI227,anotador2,accident,0.710359,0.509289,0.112375,0.070516
ACI228,anotador1,accident,0.702094,0.507086,0.109063,0.070516
ACI228,anotador2,accident,0.702094,0.507086,0.109063,0.070516
ACI229,anotador1,accident,0.693281,0.505984,0.111281,0.066094
ACI229,anotador2,suspicious_behavior,0.693281,0.505984,0.111281,0.066094
ACI231,anotador1,accident,0.671242,0.502125,0.109078,0.056187
ACI231,anotador2,accident,0.671242,0.502125,0.109078,0.056187
ACI232,anotador1,accident,0.667383,0.503781,0.114578,0.050687
ACI232,anotador2,suspicious_object,0.667383,0.503781,0.114578,0.050687
ACI234,anotador1,accident,0.654164,0.497727,0.110172,0.049578
ACI234,anotador2,fire,0.654164,0.497727,0.110172,0.049578
ACI236,anotador1,accident,0.651969,0.49882,0.112375,0.049578
ACI236,anotador2,accident,0.651969,0.49882,0.112375,0.049578
ACI237,anotador1,accident,0.648109,0.49607,0.106875,0.050672
ACI237,anotador2,accident,0.648109,0.49607,0.106875,0.050672
ACI239,anotador1,accident,0.647563,0.499375,0.107969,0.046281
ACI239,anotador2,vandalism,0.647563,0.499375,0.107969,0.046281
ACI243,anotador1,accident,0.640945,0.313727,0.337141,0.117891
ACI243,anotador2,accident,0.640945,0.313727,0.337141,0.117891
ACI244,anotador1,accident,0.651961,0.314828,0.367984,0.115687
ACI244,anotador2,intrusion,0.651961,0.314828,0.367984,0.115687
ACI245,anotador1,accident,0.675102,0.318687,0.407641,0.110188
ACI245,anotador2,suspicious_object,0.675102,0.318687,0.407641,0.110188
ACI246,anotador1,accident,0.308664,0.635979,0.131391,0.134417
ACI246,anotador2,accident,0.308664,0.635979,0.131391,0.134417
ACI246,anotador1,accident,0.143195,0.751396,0.085172,0.048667
ACI246,anotador2,accident,0.143195,0.751396,0.085172,0.048667
ACI247,anotador1,accident,0.682813,0.317586,0.425281,0.118984
ACI247,anotador2,accident,0.682813,0.317586,0.425281,0.118984
ACI248,anotador1,accident,0.693281,0.325852,0.439594,0.113484
ACI248,anotador2,accident,0.693281,0.325852,0.439594,0.113484
ACI251,anotador1,accident,0.704844,0.329703,0.456125,0.123406
ACI251,anotador2,fall,0.704844,0.329703,0.456125,0.123406
ACI252,anotador1,accident,0.704852,0.330813,0.462734,0.116781
ACI252,anotador2,accident,0.704852,0.330813,0.462734,0.116781
ACI253,anotador1,accident,0.704852,0.329703,0.453922,0.123406
ACI253,anotador2,accident,0.704852,0.329703,0.453922,0.123406
ACI254,anotador1,accident,0.249281,0.325844,0.120094,0.073813
ACI254,anotador2,accident,0.249281,0.325844,0.120094,0.073813
ACI255,anotador1,accident,0.245422,0.324195,0.119,0.081516
ACI255,anotador2,accident,0.245422,0.324195,0.119,0.081516
ACI256,anotador1,accident,0.249273,0.329703,0.100266,0.085938
ACI256,anotador2,accident,0.249273,0.329703,0.100266,0.085938
ACI257,anotador1,accident,0.306594,0.631562,0.117344,0.127792
ACI257,anotador2,accident,0.306594,0.631562,0.117344,0.127792
ACI258,anotador1,accident,0.238813,0.336867,0.107969,0.091453
ACI258,anotador2,accident,0.238813,0.336867,0.107969,0.091453
ACI259,anotador1,accident,0.224492,0.346781,0.147641,0.102469
ACI259,anotador2,suspicious_behavior,0.224492,0.346781,0.147641,0.102469
ACI260,anotador1,accident,0.234406,0.367164,0.125594,0.081516
ACI260,anotador2,accident,0.234406,0.367164,0.125594,0.081516
ACI262,anotador1,accident,0.207414,0.379289,0.192797,0.092547
ACI262,anotador2,vandalism,0.207414,0.379289,0.192797,0.092547
ACI264,anotador1,accident,0.275719,0.365508,0.08925,0.109078
ACI264,anotador2,accident,0.275719,0.365508,0.08925,0.109078
ACI264,anotador1,accident,0.125883,0.405727,0.093641,0.079328
ACI264,anotador2,accident,0.125883,0.405727,0.093641,0.079328
ACI265,anotador1,accident,0.290047,0.377625,0.082625,0.115687
ACI265,anotador2,accident,0.290047,0.377625,0.082625,0.115687
ACI265,anotador1,accident,0.09393,0.418398,0.084828,0.067203
ACI265,anotador2,crime,0.09393,0.418398,0.084828,0.067203
ACI266,anotador1,accident,0.086219,0.425555,0.093656,0.070516
ACI266,anotador2,accident,0.086219,0.425555,0.093656,0.070516
ACI266,anotador1,accident,0.291141,0.380383,0.08925,0.123391
ACI266,anotador2,vandalism,0.291141,0.380383,0.08925,0.123391
ACI267,anotador1,accident,0.082914,0.436578,0.104672,0.081531
ACI267,anotador2,fire,0.082914,0.436578,0.104672,0.081531
ACI267,anotador1,accident,0.294445,0.388648,0.104672,0.126703
ACI267,anotador2,accident,0.294445,0.388648,0.104672,0.126703
ACI268,anotador1,accident,0.608609,0.474573,0.104937,0.166354
ACI268,anotador2,accident,0.608609,0.474573,0.104937,0.166354
ACI269,anotador1,accident,0.304914,0.393609,0.138828,0.134406
ACI269,anotador2,accident,0.304914,0.393609,0.138828,0.134406
ACI269,anotador1,accident,0.073,0.438227,0.109063,0.080422
ACI269,anotador2,accident,0.073,0.438227,0.109063,0.080422
ACI270,anotador1,accident,0.305469,0.400219,0.1245,0.13
ACI270,anotador2,accident,0.305469,0.400219,0.1245,0.13
ACI270,anotador1,accident,0.058125,0.447594,0.103563,0.081531
ACI270,anotador2,intrusion,0.058125,0.447594,0.103563,0.081531
ACI271,anotador1,accident,0.302711,0.402977,0.127797,0.126703
ACI271,anotador2,accident,0.302711,0.402977,0.127797,0.126703
ACI271,anotador1,accident,0.049312,0.45475,0.090344,0.080437
ACI271,anotador2,accident,0.049312,0.45475,0.090344,0.080437
ACI273,anotador1,accident,0.309867,0.406281,0.135516,0.1245
ACI273,anotador2,accident,0.309867,0.406281,0.135516,0.1245
ACI273,anotador1,accident,0.039531,0.471281,0.079063,0.078219
ACI273,anotador2,accident,0.039531,0.471281,0.079063,0.078219
ACI274,anotador1,accident,0.314281,0.40793,0.133313,0.125609
ACI274,anotador2,accident,0.314281,0.40793,0.133313,0.125609
ACI274,anotador1,accident,0.035539,0.475687,0.067203,0.076031
ACI274,anotador2,accident,0.035539,0.475687,0.067203,0.076031
ACI275,anotador1,accident,0.033336,0.482297,0.065016,0.080438
ACI275,anotador2,fire,0.033336,0.482297,0.065016,0.080438
ACI275,anotador1,accident,0.313727,0.404625,0.132203,0.13
ACI275,anotador2,accident,0.313727,0.404625,0.132203,0.13
ACI276,anotador1,accident,0.02507,0.489453,0.048484,0.081531
ACI276,anotador2,accident,0.02507,0.489453,0.048484,0.081531
ACI276,anotador1,accident,0.309875,0.407375,0.120094,0.128906
ACI276,anotador2,accident,0.309875,0.407375,0.120094,0.128906
ACI278,anotador1,accident,0.584211,0.267453,0.095859,0.069406
ACI278,anotador2,accident,0.584211,0.267453,0.095859,0.069406
ACI280,anotador1,accident,0.553148,0.279547,0.056047,0.051625
ACI280,anotador2,accident,0.553148,0.279547,0.056047,0.051625
ACI283,anotador1,accident,0.512562,0.295008,0.142063,0.060609
ACI283,anotador2,accident,0.512562,0.295008,0.142063,0.060609
ACI286,anotador1,accident,0.505437,0.302711,0.103563,0.065016
ACI286,anotador2,accident,0.505437,0.302711,0.103563,0.065016
ACI288,anotador1,accident,0.472383,0.312633,0.136609,0.058391
ACI288,anotador2,accident,0.472383,0.312633,0.136609,0.058391
ACI289,anotador1,accident,0.465773,0.318141,0.147641,0.056188
ACI289,anotador2,accident,0.465773,0.318141,0.147641,0.056188
ACI290,anotador1,accident,0.603242,0.460802,0.092547,0.105771
ACI290,anotador2,accident,0.603242,0.460802,0.092547,0.105771
ACI292,anotador1,accident,0.465773,0.318687,0.147641,0.0595
ACI292,anotador2,accident,0.465773,0.318687,0.147641,0.0595
ACI294,anotador1,accident,0.459156,0.320336,0.145437,0.062797
ACI294,anotador2,accident,0.459156,0.320336,0.145437,0.062797
ACI295,anotador1,accident,0.459156,0.319242,0.145437,0.062797
ACI295,anotador2,accident,0.459156,0.319242,0.145437,0.062797
ACI296,anotador1,accident,0.4575,0.318133,0.146531,0.062797
ACI296,anotador2,accident,0.4575,0.318133,0.146531,0.062797
ACI297,anotador1,accident,0.457508,0.319789,0.139922,0.068297
ACI297,anotador2,accident,0.457508,0.319789,0.139922,0.068297
ACI300,anotador1,accident,0.4575,0.317586,0.146531,0.059484
ACI300,anotador2,accident,0.4575,0.317586,0.146531,0.059484
ACI302,anotador1,accident,0.459156,0.316484,0.141031,0.066094
ACI302,anotador2,intrusion,0.459156,0.316484,0.141031,0.066094
ACI303,anotador1,accident,0.591922,0.439328,0.179594,0.080438
ACI303,anotador2,vandalism,0.591922,0.439328,0.179594,0.080438
ACI304,anotador1,accident,0.62332,0.423352,0.156453,0.070516
ACI304,anotador2,intrusion,0.62332,0.423352,0.156453,0.070516
ACI305,anotador1,accident,0.631031,0.418398,0.160844,0.062797
ACI305,anotador2,fire,0.631031,0.418398,0.160844,0.062797
ACI306,anotador1,accident,0.638188,0.415641,0.164156,0.061687
ACI306,anotador2,accident,0.638188,0.415641,0.164156,0.061687
ACI307,anotador1,accident,0.645352,0.411234,0.169672,0.066094
ACI307,anotador2,accident,0.645352,0.411234,0.169672,0.066094
ACI308,anotador1,accident,0.651969,0.409031,0.176281,0.068312
ACI308,anotador2,accident,0.651969,0.409031,0.176281,0.068312
ACI310,anotador1,accident,0.658023,0.403523,0.192797,0.061703
ACI310,anotador2,accident,0.658023,0.403523,0.192797,0.061703
ACI311,anotador1,accident,0.606242,0.453102,0.157547,0.068297
ACI311,anotador2,accident,0.606242,0.453102,0.157547,0.068297
ACI313,anotador1,accident,0.621109,0.456383,0.171875,0.074953
ACI313,anotador2,accident,0.621109,0.456383,0.171875,0.074953
ACI314,anotador1,accident,0.63875,0.452547,0.176281,0.091437
ACI314,anotador2,accident,0.63875,0.452547,0.176281,0.091437
ACI315,anotador1,accident,0.646453,0.456406,0.167469,0.081531
ACI315,anotador2,accident,0.646453,0.456406,0.167469,0.081531
ACI316,anotador1,accident,0.658023,0.477344,0.164172,0.112375
ACI316,anotador2,accident,0.658023,0.477344,0.164172,0.112375
ACI317,anotador1,accident,0.667938,0.481742,0.177375,0.114578
ACI317,anotador2,accident,0.667938,0.481742,0.177375,0.114578
ACI319,anotador1,fall,0.638695,0.545039,0.076703,0.078172
ACI319,anotador2,fall,0.638695,0.545039,0.076703,0.078172
ACI319,anotador1,accident,0.691625,0.470172,0.180687,0.073812
ACI319,anotador2,accident,0.691625,0.470172,0.180687,0.073812
ACI320,anotador1,fall,0.626156,0.570117,0.089969,0.063422
ACI320,anotador2,crime,0.626156,0.570117,0.089969,0.063422
ACI320,anotador1,accident,0.702648,0.471828,0.174078,0.077125
ACI320,anotador2,accident,0.702648,0.471828,0.174078,0.077125
ACI321,anotador1,accident,0.707047,0.475687,0.176281,0.084844
ACI321,anotador2,fire,0.707047,0.475687,0.176281,0.084844
ACI321,anotador1,fall,0.604773,0.599609,0.106203,0.051625
ACI321,anotador2,fall,0.604773,0.599609,0.106203,0.051625
ACI322,anotador1,accident,0.712562,0.468523,0.16525,0.070516
ACI322,anotador2,accident,0.712562,0.468523,0.16525,0.070516
ACI322,anotador1,fall,0.592977,0.61657,0.117984,0.050141
ACI322,anotador2,suspicious_object,0.592977,0.61657,0.117984,0.050141
ACI324,anotador1,fall,0.573805,0.651969,0.138641,0.04425
ACI324,anotador2,fall,0.573805,0.651969,0.138641,0.04425
ACI324,anotador1,accident,0.718625,0.471281,0.168563,0.078219
ACI324,anotador2,accident,0.718625,0.471281,0.168563,0.078219
ACI325,anotador1,accident,0.719172,0.471828,0.167469,0.074906
ACI325,anotador2,accident,0.719172,0.471828,0.167469,0.074906
ACI325,anotador1,fall,0.565687,0.657141,0.137156,0.036875
ACI325,anotador2,fall,0.565687,0.657141,0.137156,0.036875
ACI326,anotador1,fall,0.551672,0.671883,0.141594,0.051609
ACI326,anotador2,fall,0.551672,0.671883,0.141594,0.051609
ACI326,anotador1,accident,0.716414,0.470172,0.161953,0.073812
ACI326,anotador2,suspicious_behavior,0.716414,0.470172,0.161953,0.073812
ACI328,anotador1,accident,0.720273,0.470727,0.171859,0.077109
ACI328,anotador2,accident,0.720273,0.470727,0.171859,0.077109
ACI328,anotador1,fall,0.541352,0.691797,0.123891,0.04425
ACI328,anotador2,fall,0.541352,0.691797,0.123891,0.04425
ACI330,anotador1,fall,0.534719,0.705813,0.098812,0.051625
ACI330,anotador2,suspicious_behavior,0.534719,0.705813,0.098812,0.051625
ACI330,anotador1,accident,0.719727,0.471828,0.175172,0.074906
ACI330,anotador2,accident,0.719727,0.471828,0.175172,0.074906
ACI332,anotador1,accident,0.426109,0.379289,0.365781,0.299672
ACI332,anotador2,suspicious_behavior,0.426109,0.379289,0.365781,0.299672
ACI333,anotador1,accident,0.339617,0.384242,0.247891,0.265516
ACI333,anotador2,accident,0.339617,0.384242,0.247891,0.265516
ACI334,anotador1,accident,0.741648,0.676917,0.100672,0.144542
ACI334,anotador2,accident,0.741648,0.676917,0.100672,0.144542
ACI335,anotador1,accident,0.491687,0.667375,0.276,0.252292
ACI335,anotador2,accident,0.491687,0.667375,0.276,0.252292
ACI337,anotador1,accident,0.37818,0.420055,0.289766,0.286453
ACI337,anotador2,accident,0.37818,0.420055,0.289766,0.286453
ACI338,anotador1,accident,0.38975,0.450344,0.348156,0.336031
ACI338,anotador2,accident,0.38975,0.450344,0.348156,0.336031
ACI339,anotador1,accident,0.383688,0.437125,0.300781,0.307375
ACI339,anotador2,accident,0.383688,0.437125,0.300781,0.307375
ACI340,anotador1,accident,0.395813,0.461914,0.300781,0.290859
ACI340,anotador2,accident,0.395813,0.461914,0.300781,0.290859
ACI341,anotador1,accident,0.412883,0.447039,0.312891,0.296359
ACI341,anotador2,accident,0.412883,0.447039,0.312891,0.296359
ACI342,anotador1,accident,0.416742,0.465219,0.309578,0.297469
ACI342,anotador2,accident,0.416742,0.465219,0.309578,0.297469
ACI343,anotador1,accident,0.4325,0.478359,0.395,0.349219
ACI343,anotador2,accident,0.4325,0.478359,0.395,0.349219
ACI344,anotador1,accident,0.430617,0.47625,0.405641,0.341563
ACI344,anotador2,accident,0.430617,0.47625,0.405641,0.341563
ACI345,anotador1,accident,0.438867,0.474609,0.393516,0.382344
ACI345,anotador2,fall,0.438867,0.474609,0.393516,0.382344
ACI346,anotador1,accident,0.492102,0.659656,0.278453,0.261104
ACI346,anotador2,accident,0.492102,0.659656,0.278453,0.261104
ACI347,anotador1,accident,0.443187,0.481195,0.395531,0.402141
ACI347,anotador2,accident,0.443187,0.481195,0.395531,0.402141
ACI349,anotador1,accident,0.478992,0.523609,0.451703,0.427469
ACI349,anotador2,accident,0.478992,0.523609,0.451703,0.427469
ACI350,anotador1,accident,0.654719,0.600734,0.276531,0.334937
ACI350,anotador2,vandalism,0.654719,0.600734,0.276531,0.334937
ACI350,anotador1,accident,0.34293,0.428867,0.208234,0.304078
ACI350,anotador2,accident,0.34293,0.428867,0.208234,0.304078
ACI352,anotador1,accident,0.38575,0.449906,0.266969,0.277281
ACI352,anotador2,accident,0.38575,0.449906,0.266969,0.277281
ACI352,anotador1,accident,0.677305,0.613398,0.224766,0.333828
ACI352,anotador2,suspicious_behavior,0.677305,0.613398,0.224766,0.333828
ACI353,anotador1,accident,0.702094,0.61175,0.23025,0.337125
ACI353,anotador2,accident,0.702094,0.61175,0.23025,0.337125
ACI353,anotador1,accident,0.390172,0.446961,0.269906,0.286141
ACI353,anotador2,accident,0.390172,0.446961,0.269906,0.286141
ACI354,anotador1,accident,0.713109,0.631031,0.203813,0.300781
ACI354,anotador2,accident,0.713109,0.631031,0.203813,0.300781
ACI354,anotador1,accident,0.386484,0.454328,0.271375,0.262531
ACI354,anotador2,intrusion,0.386484,0.454328,0.271375,0.262531
ACI355,anotador1,accident,0.390906,0.462445,0.259594,0.249266
ACI355,anotador2,accident,0.390906,0.462445,0.259594,0.249266
ACI355,anotador1,accident,0.729633,0.633789,0.212641,0.295266
ACI355,anotador2,accident,0.729633,0.633789,0.212641,0.295266
ACI356,anotador1,accident,0.392391,0.46318,0.253688,0.256641
ACI356,anotador2,vandalism,0.392391,0.46318,0.253688,0.256641
ACI356,anotador1,accident,0.741758,0.637094,0.201609,0.288656
ACI356,anotador2,intrusion,0.741758,0.637094,0.201609,0.288656
ACI358,anotador1,accident,0.78307,0.635437,0.248984,0.291969
ACI358,anotador2,accident,0.78307,0.635437,0.248984,0.291969
ACI358,anotador1,accident,0.387219,0.451383,0.266969,0.271391
ACI358,anotador2,accident,0.387219,0.451383,0.266969,0.271391
ACI359,anotador1,accident,0.387961,0.450648,0.271391,0.278766
ACI359,anotador2,accident,0.387961,0.450648,0.271391,0.278766
ACI359,anotador1,accident,0.797945,0.642047,0.234672,0.274344
ACI359,anotador2,accident,0.797945,0.642047,0.234672,0.274344
ACI360,anotador1,accident,0.806758,0.643148,0.225859,0.274328
ACI360,anotador2,accident,0.806758,0.643148,0.225859,0.274328
ACI360,anotador1,accident,0.391648,0.461703,0.272859,0.268437
ACI360,anotador2,accident,0.391648,0.461703,0.272859,0.268437
ACI362,anotador1,accident,0.355039,0.724133,0.355859,0.226953
ACI362,anotador2,accident,0.355039,0.724133,0.355859,0.226953
ACI363,anotador1,accident,0.298305,0.663016,0.460516,0.300719
ACI363,anotador2,accident,0.298305,0.663016,0.460516,0.300719
ACI364,anotador1,accident,0.304914,0.683922,0.597141,0.245688
ACI364,anotador2,accident,0.304914,0.683922,0.597141,0.245688
ACI365,anotador1,accident,0.578961,0.735305,0.140109,0.137172
ACI365,anotador2,intrusion,0.578961,0.735305,0.140109,0.137172
ACI368,anotador1,accident,0.526344,0.674021,0.29075,0.252208
ACI368,anotador2,accident,0.526344,0.674021,0.29075,0.252208
ACI370,anotador1,accident,0.658687,0.258771,0.352875,0.502958
ACI370,anotador2,accident,0.658687,0.258771,0.352875,0.502958
ACI371,anotador1,accident,0.72782,0.292698,0.325234,0.373146
ACI371,anotador2,accident,0.72782,0.292698,0.325234,0.373146
ACI372,anotador1,accident,0.736117,0.301542,0.277641,0.269917
ACI372,anotador2,accident,0.736117,0.301542,0.277641,0.269917
ACI374,anotador1,accident,0.85393,0.488865,0.199109,0.237479
ACI374,anotador2,accident,0.85393,0.488865,0.199109,0.237479
ACI375,anotador1,accident,0.882719,0.487385,0.234563,0.264021
ACI375,anotador2,accident,0.882719,0.487385,0.234563,0.264021
ACI376,anotador1,accident,0.87107,0.505083,0.251109,0.281708
ACI376,anotador2,fire,0.87107,0.505083,0.251109,0.281708
ACI377,anotador1,accident,0.878813,0.51025,0.24225,0.297917
ACI377,anotador2,accident,0.878813,0.51025,0.24225,0.297917
ACI378,anotador1,accident,0.649102,0.303792,0.278453,0.311792
ACI378,anotador2,accident,0.649102,0.303792,0.278453,0.311792
ACI381,anotador1,accident,0.617289,0.325281,0.507359,0.352563
ACI381,anotador2,accident,0.617289,0.325281,0.507359,0.352563
ACI385,anotador1,accident,0.586297,0.518635,0.491656,0.516729
ACI385,anotador2,accident,0.586297,0.518635,0.491656,0.516729
ACI386,anotador1,accident,0.52807,0.505938,0.583328,0.544375
ACI386,anotador2,accident,0.52807,0.505938,0.583328,0.544375
ACI388,anotador1,accident,0.654469,0.545625,0.436281,0.605958
ACI388,anotador2,accident,0.654469,0.545625,0.436281,0.605958
ACI389,anotador1,accident,0.693648,0.497635,0.536141,0.541104
ACI389,anotador2,crime,0.693648,0.497635,0.536141,0.541104
ACI390,anotador1,accident,0.500781,0.681698,0.259469,0.267729
ACI390,anotador2,accident,0.500781,0.681698,0.259469,0.267729
ACI391,anotador1,accident,0.51482,0.43325,0.163609,0.152042
ACI391,anotador2,accident,0.51482,0.43325,0.163609,0.152042
ACI392,anotador1,accident,0.46525,0.48999,0.171875,0.153146
ACI392,anotador2,vandalism,0.46525,0.48999,0.171875,0.153146
ACI393,anotador1,accident,0.40575,0.547292,0.18675,0.181792
ACI393,anotador2,accident,0.40575,0.547292,0.18675,0.181792
ACI394,anotador1,accident,0.23625,0.610875,0.246563,0.208833
ACI394,anotador2,accident,0.23625,0.610875,0.246563,0.208833
ACI395,anotador1,accident,0.160344,0.634885,0.245562,0.219771
ACI395,anotador2,accident,0.160344,0.634885,0.245562,0.219771
ACI396,anotador1,accident,0.150945,0.635615,0.226766,0.209437
ACI396,anotador2,accident,0.150945,0.635615,0.226766,0.209437
ACI399,anotador1,accident,0.535477,0.531229,0.589984,0.546625
